date,time_slot,price,load_rate,(调控后)日前预测价格(元/MWh),边界数据类型,竞价空间(MW),新能源负荷(MW),省调负荷(MW),联络线计划(MW),日前在线机组容量(MW)
2025-01-06,12:45,25.21,34.2,,,,,,,
2025-01-06,13:00,25.3,32.6,,,,,,,
2025-01-06,13:15,25.41,32.7,,,,,,,
2025-01-06,13:30,25.39,32.7,,,,,,,
2025-01-06,13:45,25.17,32.8,,,,,,,
2025-01-06,14:00,25.09,34.4,,,,,,,
2025-01-06,14:15,25.1,36.0,,,,,,,
2025-01-06,14:30,25.23,38.4,,,,,,,
2025-01-06,14:45,25.28,41.6,,,,,,,
2025-01-06,15:00,25.18,42.9,,,,,,,
2025-01-06,15:15,159.65,46.2,,,,,,,
2025-01-06,15:30,229.15,48.7,,,,,,,
2025-01-06,15:45,260.0,52.5,,,,,,,
2025-01-06,16:00,260.0,55.7,,,,,,,
2025-01-06,16:15,280.0,60.9,,,,,,,
2025-01-06,16:30,285.78,65.1,,,,,,,
2025-01-06,16:45,337.0,70.8,,,,,,,
2025-01-06,17:00,353.0,78.5,,,,,,,
2025-01-06,17:15,380.0,83.5,,,,,,,
2025-01-06,17:30,389.0,87.0,,,,,,,
2025-01-06,17:45,398.0,88.4,,,,,,,
2025-01-06,18:00,366.0,88.2,,,,,,,
2025-01-06,18:15,366.0,88.0,,,,,,,
2025-01-06,18:30,366.0,88.1,,,,,,,
2025-01-06,18:45,366.0,88.1,,,,,,,
2025-01-06,19:00,350.0,87.5,,,,,,,
2025-01-06,19:15,380.0,87.2,,,,,,,
2025-01-06,19:30,360.0,85.9,,,,,,,
2025-01-06,19:45,330.0,84.5,,,,,,,
2025-01-06,20:00,335.0,83.7,,,,,,,
2025-01-06,20:15,330.0,83.4,,,,,,,
2025-01-06,20:30,340.0,83.6,,,,,,,
2025-01-06,20:45,347.0,83.8,,,,,,,
2025-01-06,21:00,335.0,83.6,,,,,,,
2025-01-06,21:15,340.0,82.5,,,,,,,
2025-01-06,21:30,351.0,81.5,,,,,,,
2025-01-06,21:45,350.0,80.9,,,,,,,
2025-01-06,22:00,350.0,80.7,,,,,,,
2025-01-06,22:15,350.0,77.8,,,,,,,
2025-01-06,22:30,340.0,75.8,,,,,,,
2025-01-06,22:45,320.0,74.0,,,,,,,
2025-01-06,23:00,309.0,70.5,,,,,,,
2025-01-06,23:15,298.0,67.5,,,,,,,
2025-01-06,23:30,290.0,66.9,,,,,,,
2025-01-06,23:45,300.0,66.2,,,,,,,
2025-01-06,24:00,290.0,66.5,,,,,,,
2025-01-07,00:15,265.0,58.8,,,,,,,
2025-01-07,00:30,280.0,58.9,,,,,,,
2025-01-07,00:45,282.0,58.6,,,,,,,
2025-01-07,01:00,283.0,57.9,,,,,,,
2025-01-07,01:15,280.0,57.0,,,,,,,
2025-01-07,01:30,270.84,56.6,,,,,,,
2025-01-07,01:45,280.0,56.3,,,,,,,
2025-01-07,02:00,275.42,55.5,,,,,,,
2025-01-07,02:15,270.84,55.5,,,,,,,
2025-01-07,02:30,266.28,55.3,,,,,,,
2025-01-07,02:45,257.15,55.0,,,,,,,
2025-01-07,03:00,207.05,54.5,,,,,,,
2025-01-07,03:15,243.5,54.4,,,,,,,
2025-01-07,03:30,236.22,54.1,,,,,,,
2025-01-07,03:45,243.5,54.1,,,,,,,
2025-01-07,04:00,207.08,53.6,,,,,,,
2025-01-07,04:15,133.29,53.5,,,,,,,
2025-01-07,04:30,243.5,53.4,,,,,,,
2025-01-07,04:45,243.48,53.3,,,,,,,
2025-01-07,05:00,252.55,53.5,,,,,,,
2025-01-07,05:15,265.33,53.8,,,,,,,
2025-01-07,05:30,270.83,54.2,,,,,,,
2025-01-07,05:45,269.0,54.1,,,,,,,
2025-01-07,06:00,252.52,54.6,,,,,,,
2025-01-07,06:15,269.92,55.8,,,,,,,
2025-01-07,06:30,285.0,57.2,,,,,,,
2025-01-07,06:45,286.0,58.7,,,,,,,
2025-01-07,07:00,282.0,59.8,,,,,,,
2025-01-07,07:15,280.0,60.3,,,,,,,
2025-01-07,07:30,290.0,60.7,,,,,,,
2025-01-07,07:45,290.0,61.8,,,,,,,
2025-01-07,08:00,290.0,62.0,,,,,,,
2025-01-07,08:15,280.0,61.7,,,,,,,
2025-01-07,08:30,300.0,59.9,,,,,,,
2025-01-07,08:45,268.98,55.8,,,,,,,
2025-01-07,09:00,23.67,51.2,,,,,,,
2025-01-07,09:15,23.75,48.9,,,,,,,
2025-01-07,09:30,23.98,44.0,,,,,,,
2025-01-07,09:45,23.9,40.5,,,,,,,
2025-01-07,10:00,24.38,37.6,,,,,,,
2025-01-07,10:15,25.16,37.0,,,,,,,
2025-01-07,10:30,25.37,33.9,,,,,,,
2025-01-07,10:45,25.49,31.6,,,,,,,
2025-01-07,11:00,25.54,29.7,,,,,,,
2025-01-07,11:15,25.72,28.9,,,,,,,
2025-01-07,11:30,25.57,27.0,,,,,,,
2025-01-07,11:45,25.6,24.8,,,,,,,
2025-01-07,12:00,25.55,22.3,,,,,,,
2025-01-07,12:15,25.71,20.2,,,,,,,
2025-01-07,12:30,25.64,19.0,,,,,,,
2025-01-07,12:45,25.53,18.4,,,,,,,
2025-01-07,13:00,25.69,17.0,,,,,,,
2025-01-07,13:15,25.93,17.0,,,,,,,
2025-01-07,13:30,25.93,17.3,,,,,,,
2025-01-07,13:45,25.89,17.5,,,,,,,
2025-01-07,14:00,25.78,19.1,,,,,,,
2025-01-07,14:15,25.82,20.7,,,,,,,
2025-01-07,14:30,25.96,22.9,,,,,,,
2025-01-07,14:45,25.99,25.4,,,,,,,
2025-01-07,15:00,25.7,27.2,,,,,,,
2025-01-07,15:15,25.34,29.8,,,,,,,
2025-01-07,15:30,24.78,31.3,,,,,,,
2025-01-07,15:45,24.7,34.3,,,,,,,
2025-01-07,16:00,24.57,37.4,,,,,,,
2025-01-07,16:15,23.41,40.3,,,,,,,
2025-01-07,16:30,23.43,44.5,,,,,,,
2025-01-07,16:45,265.28,49.5,,,,,,,
2025-01-07,17:00,280.0,54.1,,,,,,,
2025-01-07,17:15,270.78,55.6,,,,,,,
2025-01-07,17:30,279.08,58.6,,,,,,,
2025-01-07,17:45,290.0,60.5,,,,,,,
2025-01-07,18:00,282.2,60.6,,,,,,,
2025-01-07,18:15,275.38,60.6,,,,,,,
2025-01-07,18:30,280.0,60.9,,,,,,,
2025-01-07,18:45,268.91,60.5,,,,,,,
2025-01-07,19:00,270.76,59.9,,,,,,,
2025-01-07,19:15,278.15,60.1,,,,,,,
2025-01-07,19:30,261.54,59.3,,,,,,,
2025-01-07,19:45,265.23,58.6,,,,,,,
2025-01-07,20:00,239.44,58.0,,,,,,,
2025-01-07,20:15,260.62,58.3,,,,,,,
2025-01-07,20:30,275.38,59.0,,,,,,,
2025-01-07,20:45,261.54,59.5,,,,,,,
2025-01-07,21:00,270.76,60.3,,,,,,,
2025-01-07,21:15,280.0,60.1,,,,,,,
2025-01-07,21:30,290.0,60.3,,,,,,,
2025-01-07,21:45,290.0,60.5,,,,,,,
2025-01-07,22:00,300.0,61.1,,,,,,,
2025-01-07,22:15,300.0,61.1,,,,,,,
2025-01-07,22:30,300.0,59.9,,,,,,,
2025-01-07,22:45,290.0,59.3,,,,,,,
2025-01-07,23:00,285.0,58.0,,,,,,,
2025-01-07,23:15,285.0,56.8,,,,,,,
2025-01-07,23:30,280.0,56.6,,,,,,,
2025-01-07,23:45,280.0,56.5,,,,,,,
2025-01-07,24:00,285.0,57.4,,,,,,,
2025-01-08,00:15,270.0,51.7,,,,,,,
2025-01-08,00:30,260.0,52.1,,,,,,,
2025-01-08,00:45,264.0,52.2,,,,,,,
2025-01-08,01:00,260.0,52.2,,,,,,,
2025-01-08,01:15,270.0,52.0,,,,,,,
2025-01-08,01:30,260.0,51.9,,,,,,,
2025-01-08,01:45,268.0,51.9,,,,,,,
2025-01-08,02:00,260.0,51.9,,,,,,,
2025-01-08,02:15,264.0,52.0,,,,,,,
2025-01-08,02:30,270.0,52.0,,,,,,,
2025-01-08,02:45,275.0,52.0,,,,,,,
2025-01-08,03:00,245.0,52.1,,,,,,,
2025-01-08,03:15,260.0,52.2,,,,,,,
2025-01-08,03:30,260.0,52.3,,,,,,,
2025-01-08,03:45,264.0,52.4,,,,,,,
2025-01-08,04:00,270.0,52.4,,,,,,,
2025-01-08,04:15,270.0,52.4,,,,,,,
2025-01-08,04:30,270.0,52.6,,,,,,,
2025-01-08,04:45,250.0,53.0,,,,,,,
2025-01-08,05:00,269.0,53.4,,,,,,,
2025-01-08,05:15,273.0,53.9,,,,,,,
2025-01-08,05:30,280.0,54.6,,,,,,,
2025-01-08,05:45,282.0,55.4,,,,,,,
2025-01-08,06:00,284.1,56.8,,,,,,,
2025-01-08,06:15,280.0,59.8,,,,,,,
2025-01-08,06:30,305.0,61.4,,,,,,,
2025-01-08,06:45,302.0,63.9,,,,,,,
2025-01-08,07:00,318.0,67.7,,,,,,,
2025-01-08,07:15,310.0,70.7,,,,,,,
2025-01-08,07:30,325.0,72.3,,,,,,,
2025-01-08,07:45,340.0,73.7,,,,,,,
2025-01-08,08:00,340.0,74.6,,,,,,,
2025-01-08,08:15,340.0,74.3,,,,,,,
2025-01-08,08:30,329.0,72.4,,,,,,,
2025-01-08,08:45,305.0,68.6,,,,,,,
2025-01-08,09:00,290.0,61.5,,,,,,,
2025-01-08,09:15,282.0,56.7,,,,,,,
2025-01-08,09:30,265.0,51.6,,,,,,,
2025-01-08,09:45,220.0,47.5,,,,,,,
2025-01-08,10:00,172.51,45.3,,,,,,,
2025-01-08,10:15,23.26,43.9,,,,,,,
2025-01-08,10:30,23.3,40.9,,,,,,,
2025-01-08,10:45,23.3,39.9,,,,,,,
2025-01-08,11:00,23.36,38.4,,,,,,,
2025-01-08,11:15,23.8,37.9,,,,,,,
2025-01-08,11:30,24.11,36.5,,,,,,,
2025-01-08,11:45,24.32,34.9,,,,,,,
2025-01-08,12:00,24.37,33.3,,,,,,,
2025-01-08,12:15,25.07,31.6,,,,,,,
2025-01-08,12:30,25.01,30.6,,,,,,,
2025-01-08,12:45,25.15,29.9,,,,,,,
2025-01-08,13:00,25.18,29.3,,,,,,,
2025-01-08,13:15,25.32,29.1,,,,,,,
2025-01-08,13:30,25.34,29.3,,,,,,,
2025-01-08,13:45,25.36,30.0,,,,,,,
2025-01-08,14:00,25.26,31.2,,,,,,,
2025-01-08,14:15,25.14,32.8,,,,,,,
2025-01-08,14:30,25.16,34.9,,,,,,,
2025-01-08,14:45,25.23,37.4,,,,,,,
2025-01-08,15:00,24.96,38.9,,,,,,,
2025-01-08,15:15,24.15,40.3,,,,,,,
2025-01-08,15:30,23.73,42.8,,,,,,,
2025-01-08,15:45,107.32,46.0,,,,,,,
2025-01-08,16:00,268.0,50.3,,,,,,,
2025-01-08,16:15,279.0,57.5,,,,,,,
2025-01-08,16:30,300.0,63.4,,,,,,,
2025-01-08,16:45,319.0,69.6,,,,,,,
2025-01-08,17:00,338.0,74.0,,,,,,,
2025-01-08,17:15,350.0,78.6,,,,,,,
2025-01-08,17:30,398.0,82.0,,,,,,,
2025-01-08,17:45,398.4,84.0,,,,,,,
2025-01-08,18:00,398.0,84.7,,,,,,,
2025-01-08,18:15,375.0,84.6,,,,,,,
2025-01-08,18:30,350.0,84.1,,,,,,,
2025-01-08,18:45,349.0,83.9,,,,,,,
2025-01-08,19:00,340.0,83.6,,,,,,,
2025-01-08,19:15,340.0,83.1,,,,,,,
2025-01-08,19:30,338.0,82.8,,,,,,,
2025-01-08,19:45,330.0,82.5,,,,,,,
2025-01-08,20:00,330.0,81.9,,,,,,,
2025-01-08,20:15,330.0,81.7,,,,,,,
2025-01-08,20:30,340.0,82.1,,,,,,,
2025-01-08,20:45,340.0,82.3,,,,,,,
2025-01-08,21:00,339.0,82.1,,,,,,,
2025-01-08,21:15,350.0,82.4,,,,,,,
2025-01-08,21:30,340.0,81.6,,,,,,,
2025-01-08,21:45,340.0,81.8,,,,,,,
2025-01-08,22:00,349.0,81.8,,,,,,,
2025-01-08,22:15,340.0,82.0,,,,,,,
2025-01-08,22:30,345.0,80.9,,,,,,,
2025-01-08,22:45,330.0,79.5,,,,,,,
2025-01-08,23:00,320.0,78.2,,,,,,,
2025-01-08,23:15,315.0,77.1,,,,,,,
2025-01-08,23:30,315.0,76.5,,,,,,,
2025-01-08,23:45,310.0,75.9,,,,,,,
2025-01-08,24:00,310.0,75.3,,,,,,,
2025-01-09,00:15,298.24,69.8,,,,,,,
2025-01-09,00:30,293.72,70.3,,,,,,,
2025-01-09,00:45,298.24,69.7,,,,,,,
2025-01-09,01:00,293.72,69.4,,,,,,,
2025-01-09,01:15,263.59,69.4,,,,,,,
2025-01-09,01:30,286.19,69.0,,,,,,,
2025-01-09,01:45,263.59,68.7,,,,,,,
2025-01-09,02:00,263.59,68.8,,,,,,,
2025-01-09,02:15,263.59,69.0,,,,,,,
2025-01-09,02:30,263.59,68.8,,,,,,,
2025-01-09,02:45,263.59,69.0,,,,,,,
2025-01-09,03:00,263.59,68.9,,,,,,,
2025-01-09,03:15,263.59,69.3,,,,,,,
2025-01-09,03:30,263.59,69.2,,,,,,,
2025-01-09,03:45,271.12,70.2,,,,,,,
2025-01-09,04:00,271.12,70.6,,,,,,,
2025-01-09,04:15,298.24,70.8,,,,,,,
2025-01-09,04:30,263.59,71.1,,,,,,,
2025-01-09,04:45,263.59,71.1,,,,,,,
2025-01-09,05:00,293.72,71.6,,,,,,,
2025-01-09,05:15,300.04,72.4,,,,,,,
2025-01-09,05:30,338.9,73.7,,,,,,,
2025-01-09,05:45,793.79,74.6,,,,,,,
2025-01-09,06:00,798.31,75.2,,,,,,,
2025-01-09,06:15,793.79,77.1,,,,,,,
2025-01-09,06:30,839.65,77.8,,,,,,,
2025-01-09,06:45,847.94,79.3,,,,,,,
2025-01-09,07:00,838.22,79.4,,,,,,,
2025-01-09,07:15,898.47,81.0,,,,,,,
2025-01-09,07:30,848.77,81.6,,,,,,,
2025-01-09,07:45,939.14,82.7,,,,,,,
2025-01-09,08:00,944.41,83.5,,,,,,,
2025-01-09,08:15,945.92,84.2,,,,,,,
2025-01-09,08:30,926.1,82.7,,,,,,,
2025-01-09,08:45,823.88,80.0,,,,,,,
2025-01-09,09:00,334.12,76.4,,,,,,,
2025-01-09,09:15,258.31,71.5,,,,,,,
2025-01-09,09:30,238.9,65.4,,,,,,,
2025-01-09,09:45,209.54,61.0,,,,,,,
2025-01-09,10:00,203.27,57.4,,,,,,,
2025-01-09,10:15,196.92,53.1,,,,,,,
2025-01-09,10:30,191.05,50.5,,,,,,,
2025-01-09,10:45,169.76,47.5,,,,,,,
2025-01-09,11:00,85.35,47.5,,,,,,,
2025-01-09,11:15,58.46,46.5,,,,,,,
2025-01-09,11:30,58.92,45.5,,,,,,,
2025-01-09,11:45,58.89,44.5,,,,,,,
2025-01-09,12:00,58.84,42.6,,,,,,,
2025-01-09,12:15,61.57,41.0,,,,,,,
2025-01-09,12:30,61.55,40.4,,,,,,,
2025-01-09,12:45,61.66,39.9,,,,,,,
2025-01-09,13:00,61.59,39.6,,,,,,,
2025-01-09,13:15,62.2,39.5,,,,,,,
2025-01-09,13:30,62.16,39.7,,,,,,,
2025-01-09,13:45,20.54,41.0,,,,,,,
2025-01-09,14:00,20.42,42.0,,,,,,,
2025-01-09,14:15,20.59,41.9,,,,,,,
2025-01-09,14:30,20.55,44.2,,,,,,,
2025-01-09,14:45,186.07,47.1,,,,,,,
2025-01-09,15:00,192.04,50.1,,,,,,,
2025-01-09,15:15,196.37,52.7,,,,,,,
2025-01-09,15:30,199.37,55.8,,,,,,,
2025-01-09,15:45,213.26,60.9,,,,,,,
2025-01-09,16:00,236.1,65.3,,,,,,,
2025-01-09,16:15,260.26,72.5,,,,,,,
2025-01-09,16:30,780.67,76.9,,,,,,,
2025-01-09,16:45,883.39,80.9,,,,,,,
2025-01-09,17:00,931.01,84.6,,,,,,,
2025-01-09,17:15,962.59,87.6,,,,,,,
2025-01-09,17:30,1010.17,90.4,,,,,,,
2025-01-09,17:45,1020.35,91.6,,,,,,,
2025-01-09,18:00,959.2,92.0,,,,,,,
2025-01-09,18:15,1008.5,92.9,,,,,,,
2025-01-09,18:30,932.35,91.9,,,,,,,
2025-01-09,18:45,954.75,92.1,,,,,,,
2025-01-09,19:00,957.03,91.4,,,,,,,
2025-01-09,19:15,952.84,91.3,,,,,,,
2025-01-09,19:30,954.88,90.4,,,,,,,
2025-01-09,19:45,1017.83,89.8,,,,,,,
2025-01-09,20:00,963.09,89.3,,,,,,,
2025-01-09,20:15,931.23,89.0,,,,,,,
2025-01-09,20:30,968.31,89.3,,,,,,,
2025-01-09,20:45,930.79,89.7,,,,,,,
2025-01-09,21:00,1009.78,89.5,,,,,,,
2025-01-09,21:15,1011.88,89.5,,,,,,,
2025-01-09,21:30,1011.48,89.4,,,,,,,
2025-01-09,21:45,1059.27,89.6,,,,,,,
2025-01-09,22:00,1040.33,88.7,,,,,,,
2025-01-09,22:15,1036.64,88.8,,,,,,,
2025-01-09,22:30,976.68,87.5,,,,,,,
2025-01-09,22:45,942.32,86.4,,,,,,,
2025-01-09,23:00,947.85,85.1,,,,,,,
2025-01-09,23:15,894.18,83.9,,,,,,,
2025-01-09,23:30,846.51,83.2,,,,,,,
2025-01-09,23:45,847.49,82.2,,,,,,,
2025-01-09,24:00,793.79,81.3,,,,,,,
2025-01-10,00:15,370.0,83.7,,,,,,,
2025-01-10,00:30,370.0,83.9,,,,,,,
2025-01-10,00:45,365.0,82.9,,,,,,,
2025-01-10,01:00,355.0,82.3,,,,,,,
2025-01-10,01:15,350.0,81.8,,,,,,,
2025-01-10,01:30,349.0,81.3,,,,,,,
2025-01-10,01:45,350.0,80.7,,,,,,,
2025-01-10,02:00,350.0,80.1,,,,,,,
2025-01-10,02:15,340.0,79.2,,,,,,,
2025-01-10,02:30,340.0,79.4,,,,,,,
2025-01-10,02:45,340.0,78.9,,,,,,,
2025-01-10,03:00,335.0,78.4,,,,,,,
2025-01-10,03:15,339.0,78.1,,,,,,,
2025-01-10,03:30,330.0,77.4,,,,,,,
2025-01-10,03:45,330.01,77.4,,,,,,,
2025-01-10,04:00,330.0,76.4,,,,,,,
2025-01-10,04:15,330.0,76.2,,,,,,,
2025-01-10,04:30,330.0,75.9,,,,,,,
2025-01-10,04:45,330.0,75.9,,,,,,,
2025-01-10,05:00,330.0,75.4,,,,,,,
2025-01-10,05:15,330.0,75.6,,,,,,,
2025-01-10,05:30,330.0,75.8,,,,,,,
2025-01-10,05:45,330.0,75.7,,,,,,,
2025-01-10,06:00,330.0,76.3,,,,,,,
2025-01-10,06:15,330.01,77.2,,,,,,,
2025-01-10,06:30,330.0,77.8,,,,,,,
2025-01-10,06:45,330.03,78.1,,,,,,,
2025-01-10,07:00,335.0,78.7,,,,,,,
2025-01-10,07:15,330.0,79.1,,,,,,,
2025-01-10,07:30,330.0,80.2,,,,,,,
2025-01-10,07:45,340.0,81.0,,,,,,,
2025-01-10,08:00,336.0,80.9,,,,,,,
2025-01-10,08:15,345.33,81.3,,,,,,,
2025-01-10,08:30,338.96,79.2,,,,,,,
2025-01-10,08:45,338.59,76.3,,,,,,,
2025-01-10,09:00,300.0,70.8,,,,,,,
2025-01-10,09:15,282.2,64.3,,,,,,,
2025-01-10,09:30,260.0,58.6,,,,,,,
2025-01-10,09:45,203.94,54.9,,,,,,,
2025-01-10,10:00,20.17,50.6,,,,,,,
2025-01-10,10:15,20.35,47.9,,,,,,,
2025-01-10,10:30,20.6,45.1,,,,,,,
2025-01-10,10:45,0.0,42.4,,,,,,,
2025-01-10,11:00,0.0,41.2,,,,,,,
2025-01-10,11:15,0.0,40.9,,,,,,,
2025-01-10,11:30,0.0,39.6,,,,,,,
2025-01-10,11:45,0.0,38.1,,,,,,,
2025-01-10,12:00,0.0,35.6,,,,,,,
2025-01-10,12:15,0.0,34.3,,,,,,,
2025-01-10,12:30,0.0,33.0,,,,,,,
2025-01-10,12:45,0.0,32.6,,,,,,,
2025-01-10,13:00,0.0,32.0,,,,,,,
2025-01-10,13:15,0.0,31.8,,,,,,,
2025-01-10,13:30,0.0,31.8,,,,,,,
2025-01-10,13:45,0.0,32.6,,,,,,,
2025-01-10,14:00,0.0,33.7,,,,,,,
2025-01-10,14:15,0.0,33.6,,,,,,,
2025-01-10,14:30,0.0,35.8,,,,,,,
2025-01-10,14:45,0.0,38.4,,,,,,,
2025-01-10,15:00,0.0,41.2,,,,,,,
2025-01-10,15:15,0.0,43.9,,,,,,,
2025-01-10,15:30,0.0,46.5,,,,,,,
2025-01-10,15:45,0.0,49.4,,,,,,,
2025-01-10,16:00,201.8,53.2,,,,,,,
2025-01-10,16:15,265.0,58.8,,,,,,,
2025-01-10,16:30,290.0,63.8,,,,,,,
2025-01-10,16:45,310.0,68.5,,,,,,,
2025-01-10,17:00,315.0,73.2,,,,,,,
2025-01-10,17:15,330.0,76.7,,,,,,,
2025-01-10,17:30,330.0,79.6,,,,,,,
2025-01-10,17:45,330.0,80.7,,,,,,,
2025-01-10,18:00,330.0,81.0,,,,,,,
2025-01-10,18:15,330.0,82.0,,,,,,,
2025-01-10,18:30,330.0,81.0,,,,,,,
2025-01-10,18:45,325.0,80.6,,,,,,,
2025-01-10,19:00,315.0,79.6,,,,,,,
2025-01-10,19:15,315.0,78.1,,,,,,,
2025-01-10,19:30,310.0,76.8,,,,,,,
2025-01-10,19:45,310.0,76.7,,,,,,,
2025-01-10,20:00,290.0,75.0,,,,,,,
2025-01-10,20:15,290.0,73.9,,,,,,,
2025-01-10,20:30,303.0,74.0,,,,,,,
2025-01-10,20:45,300.0,73.4,,,,,,,
2025-01-10,21:00,290.0,73.2,,,,,,,
2025-01-10,21:15,310.0,71.9,,,,,,,
2025-01-10,21:30,309.0,71.3,,,,,,,
2025-01-10,21:45,315.0,71.2,,,,,,,
2025-01-10,22:00,310.0,70.0,,,,,,,
2025-01-10,22:15,300.0,68.5,,,,,,,
2025-01-10,22:30,290.0,65.8,,,,,,,
2025-01-10,22:45,280.0,64.6,,,,,,,
2025-01-10,23:00,282.2,63.1,,,,,,,
2025-01-10,23:15,275.0,60.6,,,,,,,
2025-01-10,23:30,265.0,59.6,,,,,,,
2025-01-10,23:45,270.0,58.9,,,,,,,
2025-01-10,24:00,260.0,59.1,,,,,,,
2025-01-11,00:15,279.0,59.2,,,,,,,
2025-01-11,00:30,260.0,59.6,,,,,,,
2025-01-11,00:45,275.0,58.7,,,,,,,
2025-01-11,01:00,260.0,57.7,,,,,,,
2025-01-11,01:15,255.41,56.8,,,,,,,
2025-01-11,01:30,248.07,56.1,,,,,,,
2025-01-11,01:45,211.84,55.6,,,,,,,
2025-01-11,02:00,255.33,55.3,,,,,,,
2025-01-11,02:15,233.42,54.5,,,,,,,
2025-01-11,02:30,237.08,54.3,,,,,,,
2025-01-11,02:45,248.08,53.8,,,,,,,
2025-01-11,03:00,205.03,53.1,,,,,,,
2025-01-11,03:15,113.51,52.8,,,,,,,
2025-01-11,03:30,239.83,52.6,,,,,,,
2025-01-11,03:45,22.07,52.1,,,,,,,
2025-01-11,04:00,130.86,51.9,,,,,,,
2025-01-11,04:15,113.49,51.9,,,,,,,
2025-01-11,04:30,156.5,51.5,,,,,,,
2025-01-11,04:45,22.08,51.5,,,,,,,
2025-01-11,05:00,205.03,51.5,,,,,,,
2025-01-11,05:15,22.08,51.8,,,,,,,
2025-01-11,05:30,130.85,52.3,,,,,,,
2025-01-11,05:45,205.01,52.6,,,,,,,
2025-01-11,06:00,237.08,53.1,,,,,,,
2025-01-11,06:15,226.09,53.8,,,,,,,
2025-01-11,06:30,248.07,54.8,,,,,,,
2025-01-11,06:45,279.0,56.1,,,,,,,
2025-01-11,07:00,260.0,56.9,,,,,,,
2025-01-11,07:15,268.0,57.6,,,,,,,
2025-01-11,07:30,282.0,59.3,,,,,,,
2025-01-11,07:45,290.0,60.3,,,,,,,
2025-01-11,08:00,285.0,62.1,,,,,,,
2025-01-11,08:15,300.0,63.7,,,,,,,
2025-01-11,08:30,299.0,64.0,,,,,,,
2025-01-11,08:45,290.0,62.7,,,,,,,
2025-01-11,09:00,282.0,60.6,,,,,,,
2025-01-11,09:15,277.03,58.7,,,,,,,
2025-01-11,09:30,226.1,54.9,,,,,,,
2025-01-11,09:45,209.55,53.0,,,,,,,
2025-01-11,10:00,52.38,52.2,,,,,,,
2025-01-11,10:15,113.91,53.2,,,,,,,
2025-01-11,10:30,23.12,51.1,,,,,,,
2025-01-11,10:45,23.25,49.2,,,,,,,
2025-01-11,11:00,23.58,48.8,,,,,,,
2025-01-11,11:15,23.78,48.9,,,,,,,
2025-01-11,11:30,24.13,47.6,,,,,,,
2025-01-11,11:45,24.29,46.6,,,,,,,
2025-01-11,12:00,24.45,44.7,,,,,,,
2025-01-11,12:15,25.04,43.4,,,,,,,
2025-01-11,12:30,25.31,42.3,,,,,,,
2025-01-11,12:45,25.29,42.0,,,,,,,
2025-01-11,13:00,25.27,41.2,,,,,,,
2025-01-11,13:15,25.09,42.2,,,,,,,
2025-01-11,13:30,25.1,41.2,,,,,,,
2025-01-11,13:45,25.13,42.2,,,,,,,
2025-01-11,14:00,25.16,43.7,,,,,,,
2025-01-11,14:15,25.04,44.5,,,,,,,
2025-01-11,14:30,24.69,46.2,,,,,,,
2025-01-11,14:45,24.65,47.9,,,,,,,
2025-01-11,15:00,24.05,48.9,,,,,,,
2025-01-11,15:15,23.39,50.5,,,,,,,
2025-01-11,15:30,22.95,51.5,,,,,,,
2025-01-11,15:45,22.73,52.3,,,,,,,
2025-01-11,16:00,22.3,53.3,,,,,,,
2025-01-11,16:15,255.4,55.6,,,,,,,
2025-01-11,16:30,280.0,57.9,,,,,,,
2025-01-11,16:45,282.0,60.4,,,,,,,
2025-01-11,17:00,280.0,63.3,,,,,,,
2025-01-11,17:15,290.0,65.4,,,,,,,
2025-01-11,17:30,298.0,68.5,,,,,,,
2025-01-11,17:45,300.0,70.2,,,,,,,
2025-01-11,18:00,300.0,71.3,,,,,,,
2025-01-11,18:15,298.0,71.5,,,,,,,
2025-01-11,18:30,290.0,70.7,,,,,,,
2025-01-11,18:45,290.0,69.5,,,,,,,
2025-01-11,19:00,285.0,68.9,,,,,,,
2025-01-11,19:15,285.0,67.8,,,,,,,
2025-01-11,19:30,280.0,66.9,,,,,,,
2025-01-11,19:45,282.0,66.8,,,,,,,
2025-01-11,20:00,268.0,65.6,,,,,,,
2025-01-11,20:15,290.0,65.0,,,,,,,
2025-01-11,20:30,290.0,65.2,,,,,,,
2025-01-11,20:45,290.0,65.4,,,,,,,
2025-01-11,21:00,290.0,65.6,,,,,,,
2025-01-11,21:15,290.0,64.4,,,,,,,
2025-01-11,21:30,298.0,64.9,,,,,,,
2025-01-11,21:45,290.0,65.1,,,,,,,
2025-01-11,22:00,290.0,65.1,,,,,,,
2025-01-11,22:15,290.0,64.8,,,,,,,
2025-01-11,22:30,290.0,63.5,,,,,,,
2025-01-11,22:45,280.0,62.2,,,,,,,
2025-01-11,23:00,280.0,60.8,,,,,,,
2025-01-11,23:15,280.0,60.1,,,,,,,
2025-01-11,23:30,264.0,59.3,,,,,,,
2025-01-11,23:45,276.0,58.9,,,,,,,
2025-01-11,24:00,269.0,59.0,,,,,,,
2025-01-12,00:15,264.0,58.7,,,,,,,
2025-01-12,00:30,278.0,59.6,,,,,,,
2025-01-12,00:45,270.0,59.1,,,,,,,
2025-01-12,01:00,260.0,58.0,,,,,,,
2025-01-12,01:15,260.0,57.5,,,,,,,
2025-01-12,01:30,264.0,57.0,,,,,,,
2025-01-12,01:45,268.0,57.0,,,,,,,
2025-01-12,02:00,268.0,57.0,,,,,,,
